,action_type,mechanism_of_action,molecule_chembl_id,target_chembl_id,uniprotID
1009,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL220492,CHEMBL2331043,P35498
1010,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL861,CHEMBL2331043,P35498
1011,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL108,CHEMBL2331043,P35498
1012,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL698,CHEMBL2331043,P35498
1013,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL58323,CHEMBL2331043,P35498
1014,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL1201023,CHEMBL2331043,P35498
1015,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL1200395,CHEMBL2331043,P35498
1016,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL1201063,CHEMBL2331043,P35498
1017,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL1769,CHEMBL2331043,P35498
1018,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL1201754,CHEMBL2331043,P35498
1019,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL1068,CHEMBL2331043,P35498
1020,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL16,CHEMBL2331043,P35498
1021,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL1200586,CHEMBL2331043,P35498
1022,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL741,CHEMBL2331043,P35498
1023,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL79,CHEMBL2331043,P35498
1024,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL750,CHEMBL2331043,P35498
1025,ANTAGONIST,Adrenergic receptor antagonist,CHEMBL1200323,CHEMBL2331074,P35348
1026,AGONIST,Adrenergic receptor agonist,CHEMBL1200833,CHEMBL2331074,P35348
1027,AGONIST,Adrenergic receptor agonist,CHEMBL1256958,CHEMBL2331074,P35348
1028,AGONIST,Adrenergic receptor agonist,CHEMBL679,CHEMBL2331074,P35348
1029,AGONIST,Adrenergic receptor agonist,CHEMBL1434513,CHEMBL2331074,P35348
1030,AGONIST,Adrenergic receptor agonist,CHEMBL1200705,CHEMBL2331074,P35348
1031,ANTAGONIST,D2-like dopamine receptor antagonist,CHEMBL831,CHEMBL2331075,P14416
1032,AGONIST,D2-like dopamine receptor agonist,CHEMBL1200503,CHEMBL2331075,P14416
1033,ANTAGONIST,D2-like dopamine receptor antagonist,CHEMBL71,CHEMBL2331075,P14416
1034,ANTAGONIST,D2-like dopamine receptor antagonist,CHEMBL1713,CHEMBL2331075,P14416
1035,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL42,CHEMBL217,P14416
1036,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL2358147,CHEMBL217,P14416
1037,ANTAGONIST,D2-like dopamine receptor antagonist,CHEMBL1108,CHEMBL2331075,P14416
1038,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL85,CHEMBL217,P14416
1039,ANTAGONIST,D2-like dopamine receptor antagonist,CHEMBL1201155,CHEMBL2331075,P14416
1040,ANTAGONIST,D2-like dopamine receptor antagonist,CHEMBL1200469,CHEMBL2331075,P14416
1041,AGONIST,D2-like dopamine receptor agonist,CHEMBL1200411,CHEMBL2331075,P14416
1042,ANTAGONIST,D2-like dopamine receptor antagonist,CHEMBL1764,CHEMBL2331075,P14416
1043,INVERSE AGONIST,D2-like dopamine receptor inverse agonist,CHEMBL1200986,CHEMBL2331075,P14416
1044,ANTAGONIST,D2-like dopamine receptor antagonist,CHEMBL1200916,CHEMBL2331075,P14416
1045,ANTAGONIST,D2-like dopamine receptor antagonist,CHEMBL479,CHEMBL2331075,P14416
1046,AGONIST,D2-like dopamine receptor agonist,CHEMBL1616,CHEMBL2331075,P14416
1047,ANTAGONIST,D2-like dopamine receptor antagonist,CHEMBL715,CHEMBL2331075,P14416
1048,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL3188993,CHEMBL217,P14416
1049,AGONIST,D2-like dopamine receptor agonist,CHEMBL1303,CHEMBL2331075,P14416
1050,INVERSE AGONIST,D2-like dopamine receptor inverse agonist,CHEMBL54,CHEMBL2331075,P14416
1051,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL1375743,CHEMBL217,P14416
1052,NEGATIVE ALLOSTERIC MODULATOR,GABA-A receptor negative allosteric modulator,CHEMBL15891,CHEMBL2364024,H9U2V9
1053,NEGATIVE ALLOSTERIC MODULATOR,GABA-A receptor negative allosteric modulator,CHEMBL15891,CHEMBL2364025,E0W492
1054,INHIBITOR,Pyruvate:ferredoxin oxidoreductase inhibitor,CHEMBL1401,CHEMBL2364026,Q968X7
1055,INHIBITOR,Pyruvate:ferredoxin oxidoreductase inhibitor,CHEMBL1401,CHEMBL2364027,Q24982
1056,INHIBITOR,Topoisomerase IV inhibitor,CHEMBL1200621,CHEMBL2363033,P72525
1057,INHIBITOR,Topoisomerase IV inhibitor,CHEMBL31,CHEMBL2363033,P72525
1058,INHIBITOR,Topoisomerase IV inhibitor,CHEMBL33,CHEMBL2363033,P72525
1059,OPENER,Potassium channel subfamily K member 3 opener,CHEMBL931,CHEMBL2321613,O14649
1060,OPENER,Potassium channel subfamily K member 9 opener,CHEMBL931,CHEMBL2321614,Q9NPC2
1061,OPENER,Potassium channel subfamily K member 2 opener,CHEMBL931,CHEMBL2321615,O95069
1062,INHIBITOR,Bacterial 70S ribosome inhibitor,CHEMBL126,CHEMBL2363135,P0A7V0
1063,INHIBITOR,70S ribosome inhibitor,CHEMBL564085,CHEMBL2363853,
1064,INHIBITOR,70S ribosome inhibitor,CHEMBL1747,CHEMBL2364022,
1065,BLOCKER,Voltage-gated T-type calcium channel blocker,CHEMBL696,CHEMBL2362995,O95180
1066,BLOCKER,Voltage-gated T-type calcium channel blocker,CHEMBL695,CHEMBL2362995,O95180
1067,BLOCKER,Voltage-gated potassium channel blocker,CHEMBL284348,CHEMBL2362996,P51787
1068,,Unknown,CHEMBL2021423,,
1069,,Unknown,CHEMBL252518,,
1070,,Unknown,CHEMBL1593906,,
1071,,Unknown,CHEMBL61,,
1072,,Unknown,CHEMBL301267,,
1073,,Unknown,CHEMBL542541,,
1074,,Unknown,CHEMBL1200868,,
1075,,Colonic bacteria substrate,CHEMBL296306,,
1076,,Unknown,CHEMBL1177,,
1077,,Unknown,CHEMBL1908377,,
1078,SEQUESTERING AGENT,Glutamine sequestering agent,CHEMBL1746,CHEMBL2366039,
1079,,Unknown,CHEMBL1231723,,
1080,,Unknown,CHEMBL1201038,,
1081,,Unknown,CHEMBL1200887,,
1082,,Unknown,CHEMBL1356,,
1083,,Reactive metabolite scavenging agent,CHEMBL1006,,
1084,,pH lowering agent,CHEMBL1200559,,
1085,,Unknown,CHEMBL504,,
1086,,Unknown,CHEMBL942,,
1087,,Unknown,CHEMBL1863513,,
1088,,Reducing agent,CHEMBL1314,,
1089,,Unknown,CHEMBL567597,,
1090,,Unknown,CHEMBL43128,,
1091,,Unknown,CHEMBL1584,,
1092,,Unknown,CHEMBL1233,,
1093,,Unknown,CHEMBL3392049,,
1094,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL1201154,CHEMBL217,P14416
1095,,Unknown,CHEMBL70927,,
1096,CHELATING AGENT,Iron chelating agent,CHEMBL1413,CHEMBL2363058,
1097,,Unknown,CHEMBL975,,
1098,,Unknown,CHEMBL2021424,,
1099,,Unknown,CHEMBL74,,
1100,,Unknown,CHEMBL1239,,
1101,,Protein synthesis inhibitor,CHEMBL46286,,
1102,,Unknown,CHEMBL1141,,
1103,INHIBITOR,DNA inhibitor,CHEMBL1201093,CHEMBL2311221,
1104,CHELATING AGENT,Aluminium chelating agent,CHEMBL1413,CHEMBL2366381,
1105,INHIBITOR,Anandamide amidohydrolase inhibitor,CHEMBL112,CHEMBL2243,O00519
1106,OPENER,Vanilloid receptor opener,CHEMBL112,CHEMBL4794,Q8NER1
1107,INHIBITOR,Human immunodeficiency virus type 1 integrase inhibitor,CHEMBL1213165,CHEMBL3471,Q7ZJM1
1108,ANTAGONIST,"Endothelin receptor, ET-A/ET-B antagonist",CHEMBL2103873,CHEMBL2096678,P24530
1109,INHIBITOR,Tyrosine-protein kinase BTK inhibitor,CHEMBL1873475,CHEMBL5251,Q06187
1110,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL87992,CHEMBL2331043,P35498
1111,ANTAGONIST,Muscarinic acetylcholine receptor M3 antagonist,CHEMBL523299,CHEMBL245,P20309
1112,MODULATOR,Estrogen receptor modulator,CHEMBL2106615,CHEMBL2093866,Q92731
1113,INHIBITOR,Cyclooxygenase inhibitor,CHEMBL139,CHEMBL2094253,P35354
1114,INHIBITOR,Dihydrofolate reductase inhibitor,CHEMBL34259,CHEMBL202,P00374
1115,INHIBITOR,"3',5'-cyclic phosphodiesterase inhibitor",CHEMBL932,CHEMBL2363066,O76074
1116,,Unknown,CHEMBL1238,,
1117,INHIBITOR,Phosphodiesterase 4 inhibitor,CHEMBL514800,CHEMBL2093863,P27815
1118,AGONIST,Adrenergic receptor agonist,CHEMBL2103827,CHEMBL2331074,P35348
1119,,Unknown,CHEMBL125,,
1120,INHIBITOR,Histone deacetylase inhibitor,CHEMBL408513,CHEMBL2093865,Q13547
1121,INHIBITOR,Bacterial 70S ribosome inhibitor,CHEMBL2105669,CHEMBL2363135,P0A7V0
1122,ANTAGONIST,Orexin receptor antagonist,CHEMBL1083659,CHEMBL3307226,O43614
1123,INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,CHEMBL2107830,CHEMBL3884,P31639
1124,INHIBITOR,Leucine-tRNA ligase inhibitor,CHEMBL443052,CHEMBL3307222,F2SF18
1125,INHIBITOR,ALK tyrosine kinase receptor inhibitor,CHEMBL2403108,CHEMBL4247,Q9UM73
1126,AGONIST,Vasopressin receptor agonist,CHEMBL373742,CHEMBL2363078,P30518
1127,INHIBITOR,PI3-kinase p110-delta subunit inhibitor,CHEMBL2216870,CHEMBL3130,O00329
1128,INHIBITOR,Platelet-derived growth factor receptor inhibitor,CHEMBL3039504,CHEMBL2095189,P09619
1129,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,CHEMBL3039504,CHEMBL2095227,P17948
1130,INHIBITOR,Fibroblast growth factor receptor inhibitor,CHEMBL3039504,CHEMBL2095217,P22607
1131,,Unknown,CHEMBL1256391,,
1132,ANTAGONIST,Neurokinin 1 receptor antagonist,CHEMBL206253,CHEMBL249,P25103
1133,AGONIST,Mu opioid receptor agonist,CHEMBL2159122,CHEMBL233,P35372
1134,INHIBITOR,CDK6/cyclin D1 inhibitor,CHEMBL189963,CHEMBL2111455,P24385
1135,INHIBITOR,Cyclin-dependent kinase 4/cyclin D1 inhibitor,CHEMBL189963,CHEMBL1907601,P11802
1136,INHIBITOR,"PARP 1, 2 and 3 inhibitor",CHEMBL521686,CHEMBL3390820,P09874
1137,INHIBITOR,Bacterial beta-lactamase TEM inhibitor,CHEMBL2107817,CHEMBL2364670,P62593
1138,,Unknown,CHEMBL205596,,
1139,ANTAGONIST,Purinergic receptor P2Y12 antagonist,CHEMBL1097279,CHEMBL2001,Q9H244
1140,STABILISER,Cystic fibrosis transmembrane conductance regulator stabiliser,CHEMBL2103870,CHEMBL4051,P13569
1141,PARTIAL AGONIST,Dopamine D2 receptor partial agonist,CHEMBL2105760,CHEMBL217,P14416
1142,PARTIAL AGONIST,Serotonin 1a (5-HT1a) receptor partial agonist,CHEMBL2105760,CHEMBL214,P08908
1143,ANTAGONIST,Serotonin 2a (5-HT2a) receptor antagonist,CHEMBL2105760,CHEMBL224,P28223
1144,DISRUPTING AGENT,Cell membrane disrupting agent,CHEMBL406393,CHEMBL3390826,
1145,SUBSTRATE,Betaine-homocysteine S-methyltransferase substrate,CHEMBL1201130,CHEMBL3391661,Q93088
1146,ANTAGONIST,Histamine H1 receptor antagonist,CHEMBL296419,CHEMBL231,P35367
1147,BLOCKER,Voltage-gated T-type calcium channel blocker,CHEMBL1534525,CHEMBL2362995,O95180
1148,AGONIST,Retinoic acid receptor agonist,CHEMBL547,CHEMBL2363069,P13631
1149,BLOCKER,Inward rectifier potassium channel 2 blocker,CHEMBL1201729,CHEMBL1914276,P63252
1150,BLOCKER,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4 blocker,CHEMBL1201729,CHEMBL1250417,Q9Y3Q4
1151,AGONIST,Muscarinic acetylcholine receptor M1 agonist,CHEMBL1200330,CHEMBL216,P11229
1152,AGONIST,Muscarinic acetylcholine receptor M1 agonist,CHEMBL550,CHEMBL216,P11229
1153,INHIBITOR,Mitochondrial glycerol-3-phosphate dehydrogenase inhibitor,CHEMBL1703,CHEMBL3391681,P43304
1154,ANTAGONIST,Histamine H1 receptor antagonist,CHEMBL1200467,CHEMBL231,P35367
1155,MODULATOR,Dopamine D3 receptor modulator,CHEMBL2024517,CHEMBL234,P35462
1156,MODULATOR,Dopamine D2 receptor modulator,CHEMBL2024517,CHEMBL217,P14416
1157,,Unknown,CHEMBL231068,,
1158,INHIBITOR,Thymidine phosphorylase inhibitor,CHEMBL65375,CHEMBL3106,P19971
1159,INHIBITOR,Solute carrier family 22 member 12 inhibitor,CHEMBL2105720,CHEMBL6120,Q96S37
1160,INHIBITOR,Serine/threonine-protein kinase Aurora-A inhibitor,CHEMBL52885,CHEMBL4722,O14965
1161,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,CHEMBL52885,CHEMBL1974,P36888
1162,INHIBITOR,SRC inhibitor,CHEMBL52885,CHEMBL2363074,P06241
1163,INHIBITOR,Vascular endothelial growth factor receptor 2 inhibitor,CHEMBL52885,CHEMBL279,P35968
1164,INHIBITOR,Fibroblast growth factor receptor inhibitor,CHEMBL52885,CHEMBL2095217,P22607
1165,INHIBITOR,Platelet-derived growth factor receptor inhibitor,CHEMBL52885,CHEMBL2095189,P09619
1166,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,CHEMBL1721885,CHEMBL2095227,P17948
1167,INHIBITOR,Platelet-derived growth factor receptor inhibitor,CHEMBL1721885,CHEMBL2095189,P09619
1168,INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL1721885,CHEMBL1936,P10721
1169,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,CHEMBL1721885,CHEMBL1974,P36888
1170,ANTAGONIST,Interleukin-8 receptor B antagonist,CHEMBL216981,CHEMBL2434,P25025
1171,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,CHEMBL3545097,CHEMBL2842,P42345
1172,MODULATOR,Androgen Receptor modulator,CHEMBL2346976,CHEMBL1871,P10275
1173,MODULATOR,Androgen Receptor modulator,CHEMBL467888,CHEMBL1871,P10275
1174,AGONIST,LXR-beta agonist,CHEMBL456237,CHEMBL4093,P55055
1175,AGONIST,LXR-alpha agonist,CHEMBL456237,CHEMBL2808,Q13133
1176,AGONIST,LXR-beta agonist,CHEMBL272621,CHEMBL4093,P55055
1177,AGONIST,LXR-alpha agonist,CHEMBL272621,CHEMBL2808,Q13133
1178,AGONIST,Bile acid receptor FXR agonist,CHEMBL454138,CHEMBL2047,Q96RI1
1179,ANTAGONIST,Glucocorticoid receptor antagonist,CHEMBL271220,CHEMBL2034,P04150
1180,AGONIST,Thyroid hormone receptor beta-1 agonist,CHEMBL3261331,CHEMBL1947,P10828
1181,INHIBITOR,Serine/threonine-protein kinase Aurora inhibitor,CHEMBL1980297,CHEMBL3430911,Q96GD4
1182,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,CHEMBL1980297,CHEMBL2095227,P17948
1183,INHIBITOR,SRC inhibitor,CHEMBL1980297,CHEMBL2363074,P06241
1184,INHIBITOR,Platelet-derived growth factor receptor inhibitor,CHEMBL1980297,CHEMBL2095189,P09619
1185,INHIBITOR,Tyrosine-protein kinase JAK2 inhibitor,CHEMBL3545241,CHEMBL2971,O60674
1186,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL1645462,CHEMBL203,P00533
1187,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,CHEMBL1645462,CHEMBL1824,P04626
1188,INHIBITOR,Receptor protein-tyrosine kinase erbB-4 inhibitor,CHEMBL1645462,CHEMBL3009,Q15303
1189,INHIBITOR,Insulin-like growth factor I receptor inhibitor,CHEMBL551064,CHEMBL1957,P08069
1190,INHIBITOR,Hepatocyte growth factor receptor inhibitor,CHEMBL496102,CHEMBL3717,P08581
1191,INHIBITOR,MAP kinase p38 alpha inhibitor,CHEMBL585902,CHEMBL260,Q16539
1192,INHIBITOR,3-phosphoinositide dependent protein kinase-1 inhibitor,CHEMBL1650595,CHEMBL2534,O15530
1193,INHIBITOR,Inhibitor of nuclear factor kappa B kinase beta subunit inhibitor,CHEMBL129857,CHEMBL1991,O14920
1194,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,CHEMBL129857,CHEMBL1974,P36888
1195,INHIBITOR,Serine/threonine-protein kinase Aurora inhibitor,CHEMBL1967878,CHEMBL3430911,Q96GD4
1196,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,CHEMBL574738,CHEMBL1974,P36888
1197,INHIBITOR,Tyrosine-protein kinase receptor RET inhibitor,CHEMBL574738,CHEMBL2041,P07949
1198,INHIBITOR,Rho-associated protein kinase inhibitor,CHEMBL3544960,CHEMBL2111459,O75116
1199,INHIBITOR,MAP kinase-activated protein kinase 2 inhibitor,CHEMBL3544960,CHEMBL2208,P49137
1200,INHIBITOR,Cyclin-dependent kinase inhibitor,CHEMBL488436,CHEMBL3559691,P06493
1201,INHIBITOR,PI3-kinase class I inhibitor,CHEMBL2165191,CHEMBL3559703,P27986
1202,INHIBITOR,MAP kinase p38 alpha inhibitor,CHEMBL2031465,CHEMBL260,Q16539
1203,INHIBITOR,MAP kinase p38 alpha inhibitor,CHEMBL9960,CHEMBL260,Q16539
1204,INHIBITOR,Serine/threonine-protein kinase Chk1 inhibitor,CHEMBL2041933,CHEMBL4630,O14757
1205,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,CHEMBL1801204,CHEMBL2842,P42345
1206,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL258940,CHEMBL203,P00533
1207,INHIBITOR,MAP kinase p38 alpha inhibitor,CHEMBL103667,CHEMBL260,Q16539
1208,INHIBITOR,Cyclin-dependent kinase 2 inhibitor,CHEMBL296468,CHEMBL301,P24941
1209,INHIBITOR,Cyclin-dependent kinase 7 inhibitor,CHEMBL296468,CHEMBL3055,P50613
1210,INHIBITOR,Cyclin-dependent kinase 9 inhibitor,CHEMBL296468,CHEMBL3116,P50750
1211,INHIBITOR,Tyrosine-protein kinase TIE-2 inhibitor,CHEMBL2010872,CHEMBL4128,Q02763
1212,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,CHEMBL2010872,CHEMBL2095227,P17948
1213,INHIBITOR,Serine/threonine-protein kinase B-raf inhibitor,CHEMBL2029988,CHEMBL5145,P15056
1214,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL2029988,CHEMBL203,P00533
1215,INHIBITOR,Tyrosine-protein kinase receptor RET inhibitor,CHEMBL2029988,CHEMBL2041,P07949
1216,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,CHEMBL150894,CHEMBL2095227,P17948
1217,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,CHEMBL346631,CHEMBL2095227,P17948
1218,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,CHEMBL483321,CHEMBL1824,P04626
1219,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,CHEMBL2035185,CHEMBL1974,P36888
1220,INHIBITOR,Macrophage colony stimulating factor receptor inhibitor,CHEMBL2035185,CHEMBL1844,P07333
1221,INHIBITOR,Tyrosine-protein kinase JAK2 inhibitor,CHEMBL2035185,CHEMBL2971,O60674
1222,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL598797,CHEMBL203,P00533
1223,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,CHEMBL598797,CHEMBL1824,P04626
1224,INHIBITOR,Histone deacetylase inhibitor,CHEMBL598797,CHEMBL2093865,Q13547
1225,INHIBITOR,PI3-kinase p110-delta subunit inhibitor,CHEMBL3622533,CHEMBL3130,O00329
1226,INHIBITOR,PI3-kinase p110-beta subunit inhibitor,CHEMBL3622533,CHEMBL3145,P42338
1227,INHIBITOR,PI3-kinase p110-alpha subunit inhibitor,CHEMBL3622533,CHEMBL4005,P42336
1228,INHIBITOR,Histone deacetylase inhibitor,CHEMBL3622533,CHEMBL2093865,Q13547
1229,INHIBITOR,Serine/threonine-protein kinase Aurora inhibitor,CHEMBL482967,CHEMBL3430911,Q96GD4
1230,INHIBITOR,Vascular endothelial growth factor receptor 2 inhibitor,CHEMBL482967,CHEMBL279,P35968
1231,INHIBITOR,Hepatocyte growth factor receptor inhibitor,CHEMBL3545365,CHEMBL3717,P08581
1232,INHIBITOR,Tyrosine-protein kinase TIE-2 inhibitor,CHEMBL3545365,CHEMBL4128,Q02763
1233,INHIBITOR,Vascular endothelial growth factor receptor 2 inhibitor,CHEMBL3545365,CHEMBL279,P35968
1234,INHIBITOR,Neurotrophic tyrosine kinase receptor inhibitor,CHEMBL3545365,CHEMBL3559684,P04629
1235,INHIBITOR,MAP kinase ERK1 inhibitor,CHEMBL3544964,CHEMBL3385,P27361
1236,INHIBITOR,MAP kinase ERK2 inhibitor,CHEMBL3544964,CHEMBL4040,P28482
1237,INHIBITOR,Mitogen-activated protein kinase kinase kinase 5 inhibitor,CHEMBL3916717,CHEMBL5285,Q99683
1238,INHIBITOR,Serine/threonine-protein kinase Aurora-B inhibitor,CHEMBL1090479,CHEMBL2185,Q96GD4
1239,INHIBITOR,Serine/threonine-protein kinase Aurora-C inhibitor,CHEMBL1090479,CHEMBL3935,Q9UQB9
1240,INHIBITOR,PI3-kinase class I inhibitor,CHEMBL1236962,CHEMBL3559703,P27986
1241,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,CHEMBL1236962,CHEMBL2842,P42345
1242,INHIBITOR,PI3-kinase p110-beta subunit inhibitor,CHEMBL3188551,CHEMBL3145,P42338
1243,INHIBITOR,Serine/threonine-protein kinase PLK1 inhibitor,CHEMBL1908394,CHEMBL3024,P53350
1244,INHIBITOR,Serine/threonine-protein kinase AKT inhibitor,CHEMBL494089,CHEMBL2111353,P31751
1245,INHIBITOR,cAMP-dependent protein kinase (PKA) inhibitor,CHEMBL494089,CHEMBL2094138,P22694
1246,INHIBITOR,Protein kinase C (PKC) inhibitor,CHEMBL494089,CHEMBL2093867,O94806
1247,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL3786343,CHEMBL203,P00533
1248,INHIBITOR,Hepatocyte growth factor receptor inhibitor,CHEMBL2133806,CHEMBL3717,P08581
1249,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,CHEMBL406381,CHEMBL2095227,P17948
1250,INHIBITOR,Serine/threonine-protein kinase Aurora-A inhibitor,CHEMBL1908397,CHEMBL4722,O14965
1251,INHIBITOR,Serine/threonine-protein kinase Aurora-B inhibitor,CHEMBL1908397,CHEMBL2185,Q96GD4
1252,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,CHEMBL1908397,CHEMBL1974,P36888
1253,INHIBITOR,Tyrosine-protein kinase ABL inhibitor,CHEMBL1908397,CHEMBL1862,P00519
1254,INHIBITOR,Neurotrophic tyrosine kinase receptor inhibitor,CHEMBL3889654,CHEMBL3559684,P04629
1255,INHIBITOR,Hepatocyte growth factor receptor inhibitor,CHEMBL3545307,CHEMBL3717,P08581
1256,INHIBITOR,Serine/threonine-protein kinase Aurora inhibitor,CHEMBL3545378,CHEMBL3430911,Q96GD4
1257,INHIBITOR,Hepatocyte growth factor receptor inhibitor,CHEMBL2323775,CHEMBL3717,P08581
1258,INHIBITOR,Macrophage-stimulating protein receptor inhibitor,CHEMBL2323775,CHEMBL2689,Q04912
1259,INHIBITOR,Serine/threonine-protein kinase Aurora-A inhibitor,CHEMBL259084,CHEMBL4722,O14965
1260,INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL1614710,CHEMBL1936,P10721
1261,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,CHEMBL1614710,CHEMBL2095227,P17948
1262,INHIBITOR,PI3-kinase class I inhibitor,CHEMBL1684984,CHEMBL3559703,P27986
1263,INHIBITOR,Focal adhesion kinase 1 inhibitor,CHEMBL1084546,CHEMBL2695,Q05397
1264,INHIBITOR,MAP kinase p38 alpha inhibitor,CHEMBL1938400,CHEMBL260,Q16539
1265,INHIBITOR,Hepatocyte growth factor receptor inhibitor,CHEMBL2001019,CHEMBL3717,P08581
1266,INHIBITOR,Cyclin-dependent kinase inhibitor,CHEMBL1230607,CHEMBL3559691,P06493
1267,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,CHEMBL1258517,CHEMBL2842,P42345
1268,INHIBITOR,PI3-kinase p110-alpha subunit inhibitor,CHEMBL1258517,CHEMBL4005,P42336
1269,INHIBITOR,Cyclin-dependent kinase 1 inhibitor,CHEMBL384304,CHEMBL308,P06493
1270,INHIBITOR,Cyclin-dependent kinase 2 inhibitor,CHEMBL384304,CHEMBL301,P24941
1271,INHIBITOR,Cyclin-dependent kinase 4 inhibitor,CHEMBL384304,CHEMBL331,P11802
1272,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,CHEMBL3264002,CHEMBL3587,Q02750
1273,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,CHEMBL3264002,CHEMBL2964,P36507
1274,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,CHEMBL2331680,CHEMBL2842,P42345
1275,INHIBITOR,Cyclin-dependent kinase 1 inhibitor,CHEMBL3545083,CHEMBL308,P06493
1276,INHIBITOR,Cyclin-dependent kinase 2 inhibitor,CHEMBL3545083,CHEMBL301,P24941
1277,INHIBITOR,Cyclin-dependent kinase 4 inhibitor,CHEMBL3545083,CHEMBL331,P11802
1278,INHIBITOR,Cyclin-dependent kinase 5 inhibitor,CHEMBL3545083,CHEMBL4036,Q00535
1279,INHIBITOR,Cyclin-dependent kinase 7 inhibitor,CHEMBL3545083,CHEMBL3055,P50613
1280,INHIBITOR,Cyclin-dependent kinase 9 inhibitor,CHEMBL3545083,CHEMBL3116,P50750
1281,INHIBITOR,MAP kinase p38 alpha inhibitor,CHEMBL203567,CHEMBL260,Q16539
1282,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,CHEMBL1614766,CHEMBL3587,Q02750
1283,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,CHEMBL1614766,CHEMBL2964,P36507
1284,INHIBITOR,MAP kinase p38 alpha inhibitor,CHEMBL190333,CHEMBL260,Q16539
1285,INHIBITOR,MAP kinase p38 beta inhibitor,CHEMBL190333,CHEMBL3961,Q15759
1286,INHIBITOR,Serine/threonine-protein kinase Chk1 inhibitor,CHEMBL2386889,CHEMBL4630,O14757
1287,INHIBITOR,MAP kinase p38 alpha inhibitor,CHEMBL1090173,CHEMBL260,Q16539
1288,INHIBITOR,Serine/threonine-protein kinase PIM inhibitor,CHEMBL1952329,CHEMBL3559682,P11309
1289,INHIBITOR,Hepatocyte growth factor receptor inhibitor,CHEMBL1236107,CHEMBL3717,P08581
1290,INHIBITOR,Cyclin-dependent kinase 2 inhibitor,CHEMBL258805,CHEMBL301,P24941
1291,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,CHEMBL1614725,CHEMBL1824,P04626
1292,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL1614725,CHEMBL203,P00533
